MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
100,0,37.5,10,absolute_error,5,7.5,18
75.46,7,0,170,squared_error,20,9.25,13
99.62,0.1,0,110,absolute_error,11,5.25,20
73.23,7.69,25,130,poisson,15,9.25,11
69.69,8.79,25,50,poisson,2,9.75,5
75.88,6.88,0,10,squared_error,10,6.75,2
67.44,6.97,25,30,squared_error,3,1.25,8
71.45,8.24,25,170,squared_error,13,0,7
72.82,7.81,25,170,poisson,8,3.5,15
73.87,7.49,25,150,poisson,12,7.75,9
100,0,37.5,150,absolute_error,4,1.25,2
100,0,37.5,90,absolute_error,18,5.5,5
73.86,7.49,25,140,poisson,2,8.75,17
99.17,0.22,0,50,absolute_error,15,0,11
74.76,7.22,25,110,poisson,2,8.75,18
73.6,7.57,25,160,poisson,12,8.5,3
76.73,7.73,0,80,squared_error,4,2.5,13
100,0,37.5,120,absolute_error,12,7.5,13
73.4,7.64,25,130,poisson,15,9,15
100,0,37.5,30,absolute_error,10,4.75,8
72.2,8.01,25,90,poisson,10,7.75,15
72.87,7.8,25,130,squared_error,4,6,16
72.68,7.86,25,70,poisson,12,4.5,15
77.63,6.34,0,20,squared_error,13,3.75,10
75.82,4.61,12.5,30,squared_error,4,2.5,14
72.06,8.43,25,110,squared_error,6,1.25,11
76.67,10.15,0,170,squared_error,1,3.5,13
72.43,7.94,25,150,squared_error,10,8.5,18
77.66,6.34,0,90,squared_error,3,6.75,9
100,0,37.5,140,absolute_error,6,1.5,4
74.93,7.16,25,200,poisson,6,9.25,2
72.41,7.94,25,110,poisson,19,0.5,15
72.56,7.9,25,140,poisson,15,6,20
74.35,7.34,25,190,squared_error,17,7.25,15
99.58,0.11,0,100,absolute_error,13,7,15
75.91,6.87,0,70,poisson,15,4.25,3
100,0,37.5,120,absolute_error,16,4.75,19
100,0,37.5,130,absolute_error,14,9.75,10
73.56,7.59,25,120,poisson,19,0.25,10
70.96,8.39,25,150,squared_error,10,4.5,2
73.75,7.53,25,130,poisson,4,2,7
100,0,37.5,30,absolute_error,20,0.25,9
76,6.84,12.5,20,poisson,3,1,17
78.22,6.17,0,30,squared_error,15,4,12
75.69,6.93,0,60,poisson,15,5.25,17
73.14,7.72,25,40,poisson,1,7,17
71.78,8.14,25,180,poisson,8,4.25,20
100,0,37.5,120,absolute_error,20,9.75,2
72.48,7.92,25,140,poisson,8,1.25,9
100,0,37.5,50,absolute_error,20,4.25,2
73.9,7.48,25,90,poisson,6,7.75,2
100,0,37.5,70,absolute_error,18,7.25,4
74.85,7.19,25,60,poisson,20,7.25,2
73.79,7.51,25,20,squared_error,2,9.75,10
100,0,37.5,120,absolute_error,11,7,5
75.29,7.36,0,160,squared_error,6,1.75,13
70.18,8.64,25,60,squared_error,19,7,14
100,0,37.5,100,absolute_error,9,2.75,19
73.77,7.52,25,130,poisson,20,6,19
71.34,8.28,25,130,squared_error,19,9.25,19
74.5,7.3,25,100,squared_error,13,4,18
72.35,9.75,25,180,squared_error,4,3,3
74.03,7.44,25,120,poisson,18,2.5,5
74.48,7.3,25,170,squared_error,17,7,13
99.78,0.06,0,190,absolute_error,19,6,5
74.05,7.44,25,180,squared_error,2,8,9
100,0,37.5,120,absolute_error,17,5.75,11
100,0,37.5,120,absolute_error,6,9.25,6
72.14,8.03,25,200,squared_error,15,6.25,15
81.43,-16.43,12.5,140,squared_error,1,0,17
76.71,6.62,0,100,poisson,16,8.5,10
74.46,7.31,25,90,poisson,20,9.75,6
72.3,7.98,25,60,poisson,11,8.25,10
74.69,7.24,25,70,squared_error,6,9.75,13
70.39,8.57,25,60,squared_error,8,6.75,19
99.77,0.06,0,180,absolute_error,7,8.75,16
77.83,6.28,0,90,squared_error,8,5.75,15
73.49,7.61,25,90,squared_error,17,3.5,18
74.85,7.19,25,200,poisson,2,7.5,17
73.79,7.51,25,120,poisson,9,5.25,2
75.45,8.76,0,190,squared_error,2,4.5,4
67.67,10.79,37.5,100,absolute_error,1,0,8
95.83,1.12,0,10,absolute_error,6,4,2
99.4,0.16,0,70,absolute_error,11,5,11
69.09,18.28,25,70,squared_error,3,0.75,19
74.66,7.25,25,140,squared_error,4,6.75,13
75.06,7.13,0,190,squared_error,9,2.25,7
70.91,8.41,25,150,squared_error,16,6.5,11
73.88,4.41,12.5,120,squared_error,4,3,12
75.26,7.06,0,160,squared_error,14,5.5,19
72.83,7.81,25,120,poisson,4,5.5,15
71.73,8.15,25,110,poisson,7,5.25,18
72.34,7.96,25,70,squared_error,13,1.75,14
100,0,37.5,130,absolute_error,6,0.75,9
73.64,7.56,25,180,poisson,13,8.75,5
75.25,7.07,0,160,squared_error,3,9.5,1
99.62,0.1,0,110,absolute_error,4,9,3
71.56,8.21,25,30,squared_error,12,5.5,5
76.09,7.31,25,140,squared_error,2,4,2
71.99,8.07,25,70,poisson,12,1.25,16
100,0,37.5,170,absolute_error,20,0.75,19
71.03,8.37,25,90,squared_error,20,3.5,19
73.03,7.75,25,90,poisson,5,7.5,10
100,0,37.5,80,absolute_error,17,6.75,3
73.54,7.59,25,120,poisson,14,4,10
75.45,7.01,0,200,squared_error,9,5.5,12
69.86,10.43,25,20,squared_error,3,1.5,7
73.36,7.65,25,120,squared_error,12,6.5,10
99.79,0.06,0,200,absolute_error,16,1.25,3
67.76,9.4,25,10,poisson,5,9,4
75.64,9.27,0,60,squared_error,2,5.25,3
72.34,7.96,25,170,squared_error,12,0.25,17
100,0,37.5,200,absolute_error,6,5,3
72.02,8.06,25,170,squared_error,13,2.75,9
100,0,37.5,180,absolute_error,1,9.25,5
72.24,7.99,25,140,squared_error,9,1.25,6
99.4,0.12,0,180,absolute_error,5,0.25,14
99.68,0.09,0,130,absolute_error,8,1.5,6
74.47,7.3,25,50,poisson,19,7.5,5
73.97,7.46,25,100,squared_error,12,1.25,11
73.2,7.7,25,50,squared_error,13,9.75,17
71.46,8.24,25,70,poisson,1,5.75,10
71.98,8.07,25,170,poisson,8,8.25,9
100,0,37.5,130,absolute_error,15,4.5,1
73.16,7.71,25,100,poisson,20,5.5,14
72.81,7.82,25,50,poisson,5,7.75,6
100,0,37.5,10,absolute_error,18,9.5,4
75.22,7.08,0,10,poisson,15,6.25,10
100,0,37.5,20,absolute_error,5,8.5,19
73.03,7.75,25,10,poisson,15,10,12
100,0,37.5,100,absolute_error,19,5.75,18
73.72,7.54,25,60,poisson,18,10,8
75.38,7.03,0,70,squared_error,10,1,10
100,0,37.5,70,absolute_error,17,2,17
73.46,7.61,25,140,poisson,2,9.5,3
100,0,37.5,140,absolute_error,5,7.25,15
74.01,7.45,25,60,poisson,14,8.25,12
100,0,37.5,140,absolute_error,2,8.5,4
100,0,37.5,120,absolute_error,18,3.25,11
74.18,7.95,25,140,poisson,2,1.25,9
75.19,7.09,0,140,squared_error,9,1.75,13
72.86,7.8,25,190,squared_error,13,8.75,4
71.38,8.26,25,60,poisson,20,1.75,17
100,0,37.5,160,absolute_error,3,2.25,16
69.61,8.82,25,50,squared_error,20,0.75,19
73.92,7.48,25,180,squared_error,13,5.75,4
75.8,6.9,0,170,poisson,18,8.5,11
72.82,7.82,25,200,poisson,1,9.75,13
74.1,7.42,25,90,squared_error,13,9.5,20
100,0,37.5,60,absolute_error,12,8.75,3
76.32,6.74,0,10,poisson,10,6.5,11
76.64,6.64,0,40,squared_error,6,7.5,1
83.77,4.52,0,10,squared_error,17,6,5
100,0,37.5,160,absolute_error,5,5,2
100,0,37.5,20,absolute_error,20,9.5,13
71.39,8.26,25,10,squared_error,3,5.25,1
72.15,8.02,25,110,squared_error,16,2.25,16
75.77,6.91,0,100,poisson,10,3,15
68.92,18.35,12.5,90,poisson,2,0,12
100,0,37.5,180,absolute_error,19,2,3
100,0,37.5,20,absolute_error,4,3.5,18
77.63,6.34,0,10,poisson,14,8.25,15
73.53,7.6,25,180,poisson,13,2.5,18
100,0,37.5,110,absolute_error,20,10,18
100,0,37.5,10,absolute_error,14,9,14
100,0,37.5,130,absolute_error,8,1.25,1
71.88,8.11,25,90,squared_error,20,1,7
72.52,7.91,25,200,squared_error,9,8.5,14
100,0,37.5,180,absolute_error,3,1.25,4
99.72,0.07,0,150,absolute_error,7,9,13
76.32,6.74,0,10,squared_error,5,9,11
72.49,7.92,25,70,squared_error,6,9.25,18
75.35,7.04,0,170,poisson,3,2.5,3
77.44,8.13,0,80,squared_error,2,4.5,1
70.18,8.64,25,30,squared_error,18,0.75,11
75.54,6.98,0,90,poisson,2,1.75,18
71.38,8.26,25,20,poisson,4,1.5,17
74.78,7.21,25,50,squared_error,9,0.75,20
72.37,7.95,25,160,squared_error,20,4.25,15
73.17,7.71,25,110,poisson,20,2.25,4
100,0,37.5,40,absolute_error,7,7,18
71.07,8.36,25,170,poisson,1,3,16
69.81,8.76,25,60,squared_error,19,7.5,15
66.69,4.33,25,130,squared_error,4,0.25,5
100,0,37.5,200,absolute_error,3,6.5,9
100,0,37.5,50,absolute_error,1,9.75,13
74.23,7.38,25,60,poisson,4,6.5,1
100,0,37.5,130,absolute_error,16,5.25,19
73.3,7.67,25,120,squared_error,4,5.5,8
73.23,7.69,25,180,poisson,3,8,7
75.02,7.88,25,200,squared_error,2,5.75,3
73.78,7.52,25,140,squared_error,17,6.5,2
73.32,7.66,25,150,squared_error,18,7.75,1
99.54,0.12,0,90,absolute_error,19,4,8
75.68,6.94,0,120,squared_error,20,9.75,2
72.16,8.02,25,150,poisson,14,8.75,3
100,0,37.5,120,absolute_error,17,8.75,2
77.52,6.38,0,20,poisson,17,2.75,7
100,0,37.5,120,absolute_error,14,3.5,4
73.46,7.61,25,20,poisson,16,9.25,20
79.5,5.78,0,40,squared_error,9,2.5,20
69.78,8.76,25,50,squared_error,18,0.5,8
99.44,0.15,0,150,absolute_error,17,7.25,15
100,0,37.5,10,absolute_error,12,7.5,8
73.29,7.67,25,150,poisson,6,5,7
73.28,7.67,25,120,poisson,4,8.25,1
100,0,37.5,140,absolute_error,20,0,12
74.39,7.33,25,50,poisson,15,4.25,5
74.42,7.32,25,60,poisson,5,2.25,5
74.12,7.41,25,100,squared_error,14,4.75,16
99.72,0.07,0,150,absolute_error,15,4.5,2
99.78,0.06,0,190,absolute_error,17,5.25,4
100,0,37.5,190,absolute_error,6,5.5,11
71.6,8.19,25,40,poisson,19,6,12
75.44,7.01,0,80,poisson,17,9,15
100,0,37.5,140,absolute_error,11,7,9
99.4,0.16,0,70,absolute_error,18,7.5,12
100,0,37.5,110,absolute_error,2,6.75,7
74.28,7.36,25,110,squared_error,9,4.75,6
75.42,7.01,0,150,poisson,9,3.25,16
75.51,6.99,0,90,poisson,13,9.25,3
100,0,37.5,20,absolute_error,16,10,4
100,0,37.5,120,absolute_error,16,9.5,19
71.13,8.34,25,170,poisson,3,8.25,15
100,0,37.5,30,absolute_error,14,0.75,20
73.54,7.59,25,110,squared_error,8,8,14
73.88,7.49,25,110,poisson,9,3.5,20
73.77,7.52,25,130,squared_error,13,0,6
75.81,6.89,0,170,poisson,8,7.5,16
74.11,7.42,25,160,squared_error,11,6.75,19
100,0,37.5,130,absolute_error,6,6.75,7
77.61,6.35,0,100,poisson,5,1.75,3
73.27,7.67,25,80,poisson,14,2.75,11
74.54,7.28,25,110,squared_error,9,4.25,18
75.3,7.05,0,160,squared_error,14,6.75,15
73.3,7.67,25,130,squared_error,12,1.5,8
74.35,7.34,25,180,squared_error,8,1.5,20
99.44,0.15,0,150,absolute_error,18,8.5,19
100,0,37.5,20,absolute_error,18,4,8
72.62,7.88,25,80,poisson,10,0.5,19
75.05,7.13,0,80,poisson,7,9.75,13
100,0,37.5,200,absolute_error,17,8,20
73.84,7.5,25,170,poisson,11,7.75,16
72.03,8.06,25,160,poisson,7,7.75,6
75.69,6.93,0,190,squared_error,8,4.25,4
100,0,37.5,40,absolute_error,20,8.5,12
100,0,37.5,200,absolute_error,13,8.25,14
73.31,7.66,25,130,poisson,13,7.25,11
74.14,7.41,25,150,squared_error,20,4.75,13
76.86,6.58,0,40,squared_error,13,5.5,19
75.96,6.85,0,80,squared_error,12,8.5,15
66.45,9.83,25,20,poisson,5,7,11
99.74,0.07,0,160,absolute_error,18,8.5,4
72.84,7.81,25,150,squared_error,14,2.75,3
100,0,37.5,80,absolute_error,6,1.25,6
72.61,7.88,25,170,squared_error,14,4,18
70.38,9.99,25,170,squared_error,3,3.5,15
73.85,7.5,25,170,poisson,17,9,17
99.31,0.19,0,120,absolute_error,10,1,11
75.73,6.92,0,130,poisson,9,2.25,4
99.77,0.06,0,180,absolute_error,12,2.5,1
73.09,7.73,25,70,poisson,9,2.25,18
100,0,37.5,130,absolute_error,8,5,5
78.89,5.96,0,40,poisson,4,6,14
63.16,10.89,25,20,poisson,11,2,5
99.54,0.12,0,180,absolute_error,14,1.25,5
73.77,7.52,25,50,poisson,16,1,17
100,0,37.5,80,absolute_error,8,0.5,20
70.34,8.59,25,40,squared_error,9,0.25,4
72.95,7.77,25,30,squared_error,6,5.75,5
76.15,6.79,0,160,squared_error,13,2,7
73.72,7.54,25,190,poisson,7,1.75,15
95.83,0.17,0,170,absolute_error,6,0,1
72.47,7.92,25,130,poisson,13,4,17
66.89,9.69,25,20,squared_error,8,0,17
74.74,7.22,25,160,poisson,14,3,17
72.84,7.81,25,70,squared_error,17,8,19
71.39,8.26,25,150,squared_error,8,2.25,1
73.9,7.48,25,90,poisson,11,10,12
77.35,8.62,0,90,poisson,2,1.25,14
74.27,7.37,25,30,squared_error,5,9.75,10
72.53,7.9,25,120,poisson,18,0.25,1
100,0,37.5,10,absolute_error,11,0.5,16
69.3,8.92,25,150,poisson,10,4,9
100,0,37.5,180,absolute_error,4,10,9
71.73,8.15,25,150,poisson,4,3.5,7
100,0,37.5,90,absolute_error,17,8.75,4
75.36,7.03,0,110,poisson,7,8.25,13
100,0,37.5,140,absolute_error,4,8.75,7
100,0,37.5,150,absolute_error,18,3.25,2
76.32,6.74,0,10,poisson,12,8.5,19
100,0,37.5,190,absolute_error,16,4.75,14
73.27,7.67,25,80,poisson,18,6,1
99.62,0.1,0,110,absolute_error,6,3.75,17
99.78,0.06,0,190,absolute_error,7,9.25,14
73.8,7.51,25,200,poisson,4,10,11
74.22,7.38,25,200,squared_error,3,6.25,2
71.76,8.14,25,170,squared_error,5,7.25,16
100,0,37.5,150,absolute_error,12,3,1
73.48,7.61,25,160,poisson,15,2.25,9
100,0,37.5,80,absolute_error,15,5.5,3
72.11,6.51,25,160,squared_error,6,1.25,5
77.61,9.52,0,180,squared_error,3,2,16
75.83,6.89,0,100,squared_error,9,5.75,14
100,0,37.5,30,absolute_error,4,6,17
75.03,7.13,0,80,poisson,10,3.25,3
100,0,37.5,20,absolute_error,16,9,7
100,0,37.5,30,absolute_error,4,6.5,11
100,0,37.5,120,absolute_error,1,2.75,9
77.28,6.45,0,100,poisson,9,8.75,8
91.28,0.81,0,120,absolute_error,5,0,14
66.67,9.76,25,10,poisson,7,8.25,4
75.44,7.01,0,20,squared_error,13,3,16
100,0,37.5,170,absolute_error,16,7.25,6
73.88,7.49,25,190,squared_error,19,3.25,20
73.25,7.68,25,140,squared_error,2,9,5
99.68,0.09,0,130,absolute_error,19,9,1
71.29,8.29,25,110,poisson,9,4,9
75.1,7.11,0,200,squared_error,10,6,9
70.36,8.58,25,60,poisson,13,9.25,3
75.88,6.88,0,60,poisson,15,2.75,17
73.46,7.61,25,180,squared_error,18,7.25,8
100,0,37.5,30,absolute_error,15,7.25,9
100,0,37.5,30,absolute_error,13,9,6
72.19,8.01,25,160,squared_error,10,1.75,19
73.95,7.47,25,190,squared_error,12,9,15
100,0,37.5,200,absolute_error,15,7,16
74.34,7.34,25,90,poisson,20,1.5,12
75.26,7.06,0,180,squared_error,9,4.5,3
100,0,37.5,90,absolute_error,11,2.5,8
78.55,6.07,0,50,poisson,6,4.75,8
79.61,5.75,0,30,squared_error,9,8.75,5
99.74,0.07,0,160,absolute_error,7,5.5,19
99.62,0.1,0,110,absolute_error,12,7,18
72.56,7.9,25,140,squared_error,18,0.25,17
100,0,37.5,60,absolute_error,7,10,6
69.3,8.92,25,10,squared_error,8,7.5,2
72.04,8.06,25,180,poisson,3,3,17
72.25,7.99,25,190,squared_error,19,4.5,1
76.8,6.59,0,130,poisson,14,5,16
100,0,37.5,40,absolute_error,12,3,13
74.93,7.17,25,90,poisson,6,8,16
100,0,37.5,130,absolute_error,2,3,1
71.25,8.3,25,120,squared_error,5,7.75,4
75.74,6.92,0,130,squared_error,12,2,15
76.86,6.58,0,60,poisson,9,0.75,19
74.62,7.26,25,140,squared_error,8,4,11
98.61,0.37,0,30,absolute_error,6,1.25,5
99.68,0.09,0,130,absolute_error,9,7.75,20
73.25,7.68,25,10,squared_error,4,4.5,17
99.54,0.12,0,90,absolute_error,3,6.5,1
70.83,8.43,25,10,poisson,14,5.75,4
100,0,37.5,70,absolute_error,5,6.75,16
100,0,37.5,10,absolute_error,11,5.5,9
67.42,4.79,25,130,squared_error,5,0,14
75.38,7.16,25,180,poisson,6,0,1
77.62,11.82,0,70,squared_error,1,4.25,4
71.36,8.27,25,150,poisson,20,10,7
100,0,37.5,30,absolute_error,20,5.75,6
74.17,7.4,25,50,poisson,1,2.25,3
75.91,6.86,0,130,squared_error,10,3.25,9
73.22,7.69,25,190,squared_error,18,6,14
99.31,0.19,0,60,absolute_error,6,3.25,13
100,0,37.5,110,absolute_error,17,9.75,17
75.93,6.86,0,40,squared_error,8,0.75,5
76.44,6.7,0,70,squared_error,9,4.25,14
74.13,6.69,25,50,poisson,5,0.75,16
68.42,9.2,25,10,poisson,18,10,18
100,0,37.5,30,absolute_error,9,3.75,10
72.82,7.81,25,150,squared_error,9,8.25,18
74.04,7.44,25,190,poisson,4,4.25,6
72.95,7.77,25,30,squared_error,12,7.75,9
100,0,37.5,190,absolute_error,14,4.5,17
76.59,12.44,0,140,squared_error,1,4.5,17
100,0,37.5,50,absolute_error,3,6.25,17
75.11,7.11,0,20,squared_error,5,7,8
71,8.38,25,40,squared_error,5,9.25,7
77.1,8.07,0,60,squared_error,1,4,20
99.4,0.16,0,140,absolute_error,6,7,14
76.21,6.77,0,60,poisson,5,9.5,18
73.32,7.66,25,170,poisson,3,2.5,20
76.25,19.63,37.5,90,squared_error,1,0.75,19
68.99,9.01,25,50,squared_error,10,7.75,9
72.66,7.87,25,130,poisson,11,0,16
73.77,7.52,25,180,poisson,6,1.25,9
70.91,8.41,25,30,squared_error,19,6.25,8
70.19,8.28,25,100,squared_error,6,1.5,9
75.24,7.07,0,200,squared_error,10,4.75,5
75.37,7.03,0,120,poisson,12,2,7
99.72,0.07,0,150,absolute_error,14,4.75,6
100,0,37.5,100,absolute_error,3,1.25,3
100,0,37.5,170,absolute_error,15,8.75,14
100,0,37.5,70,absolute_error,17,4.25,9
100,0,37.5,40,absolute_error,13,6.5,13
99.78,0.06,0,190,absolute_error,1,4.5,5
73.84,7.5,25,180,squared_error,8,2.75,8
100,0,37.5,10,absolute_error,11,0,20
75.5,6.99,0,70,squared_error,16,0,18
74.95,6.86,25,40,squared_error,5,1.75,7
75.07,7.12,0,90,poisson,9,9.75,17
100,0,37.5,80,absolute_error,18,6.5,5
100,0,37.5,90,absolute_error,15,1.75,19
74.99,7.15,25,170,squared_error,10,4.25,18
73,9.23,25,50,squared_error,4,2,18
100,0,37.5,190,absolute_error,11,6.5,16
100,0,37.5,190,absolute_error,15,0.5,20
69.5,7.18,25,20,poisson,3,0.5,5
100,0,37.5,110,absolute_error,9,2,2
99.62,0.1,0,110,absolute_error,1,6,15
69.17,8.96,25,50,squared_error,20,7.5,2
99.7,0.08,0,140,absolute_error,1,6.75,16
74.16,7.4,25,60,poisson,14,8.5,5
99.58,0.11,0,100,absolute_error,15,5,11
72.59,7.89,25,70,poisson,15,5.25,6
73.4,7.63,25,180,poisson,16,9.25,5
74.01,7.45,25,180,squared_error,7,10,10
73.33,7.66,25,180,poisson,15,0.75,18
74.7,7.24,25,160,poisson,14,0.5,3
100,0,37.5,200,absolute_error,1,10,15
73.71,6.8,25,190,absolute_error,3,0,3
79.17,5.88,0,30,poisson,17,6.25,8
100,0,37.5,150,absolute_error,8,8.5,8
75.07,7.12,0,60,squared_error,15,2,4
100,0,37.5,10,absolute_error,16,3.25,9
72.83,7.81,25,110,squared_error,20,7,7
100,0,37.5,30,absolute_error,3,3.75,12
100,0,37.5,170,absolute_error,10,5.5,12
99.58,0.11,0,100,absolute_error,3,7.75,3
100,0,37.5,180,absolute_error,2,6,3
75.88,6.87,0,40,poisson,18,1.75,20
99.75,0.07,0,170,absolute_error,17,8.25,4
71.61,8.19,25,110,squared_error,12,9.25,9
73.37,7.64,25,70,poisson,15,7.75,11
73.66,7.55,25,100,squared_error,14,10,4
100,0,37.5,30,absolute_error,12,2,2
72,8.07,25,60,squared_error,8,3.5,11
100,0,37.5,20,absolute_error,18,0.75,11
71,8.38,25,120,poisson,4,7.75,2
73.94,7.47,25,130,poisson,8,9.25,5
73.64,7.56,25,150,poisson,9,5.75,8
77.69,6.33,0,40,poisson,9,5.75,13
74.8,7.2,25,100,squared_error,5,9.25,16
75.85,6.88,0,90,squared_error,20,4.25,4
72.81,7.82,25,20,poisson,11,6.5,14
72.2,8.01,25,180,squared_error,11,2,3
71.89,8.1,25,50,squared_error,19,5.25,17
72.81,7.82,25,100,squared_error,3,5.75,5
99.7,0.08,0,140,absolute_error,19,7.5,14
75.71,6.93,0,90,squared_error,6,9.25,17
73.94,7.47,25,130,poisson,2,8.75,11
100,0,37.5,110,absolute_error,5,6.25,8
74.61,7.26,25,200,poisson,9,3,3
75.22,7.08,0,60,squared_error,4,6.25,5
74.63,7.25,25,120,poisson,10,8.75,18
73.74,7.53,25,170,squared_error,3,8.75,10
100,0,37.5,140,absolute_error,20,3,5
100,0,37.5,100,absolute_error,12,2.5,14
100,0,37.5,30,absolute_error,20,0.25,6
100,0,37.5,100,absolute_error,2,9.75,11
72.05,8.05,25,90,poisson,18,10,13
74.68,7.24,25,110,squared_error,16,3.75,14
70.21,21.13,37.5,30,squared_error,2,0.5,13
76.42,6.71,0,110,poisson,11,5.25,17
74.23,7.38,25,160,poisson,18,7.25,13
76.54,6.67,0,20,squared_error,17,2.25,12
73.36,7.65,25,40,poisson,10,5,5
